Course ID,Term Code,Term Descr,Session,Subject,Catalog Nbr,Section,Component Code,Class Nbr,Course Title,Location Code,Instruction Mode code,Meeting Pattern Nbr,Room Code,Building Code,Room,Class Start Time,Class End Time,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,DD,MM,MM,MM,YYYY,Start Date (DD/MM/YYYY),DD,,MM,YYYY,End Date (DD/MM/YYYY),End Date (DD/MM/YYYY),End Date (DD/MM/YYYY),End Date (DD/MM/YYYY)
3323,2184,Winter 2019,13W,BLDG,366,VN-X,LAB,1294,ACOUSTICS AND LIGHTING,SGW,P,5,H927,H,927,10.45.00,12.35.00,N,Y,N,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
3323,2184,Winter 2019,13W,BLDG,366,VN-X,LAB,1294,ACOUSTICS AND LIGHTING,SGW,P,6,H927,H,927,10.45.00,12.35.00,N,Y,N,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
3323,2184,Winter 2019,13W,BLDG,366,VO-X,LAB,1293,ACOUSTICS AND LIGHTING,SGW,P,1,H927,H,927,14.45.00,16.35.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
3323,2184,Winter 2019,13W,BLDG,366,VO-X,LAB,1293,ACOUSTICS AND LIGHTING,SGW,P,2,H927,H,927,14.45.00,16.35.00,N,N,Y,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
3323,2184,Winter 2019,13W,BLDG,366,VO-X,LAB,1293,ACOUSTICS AND LIGHTING,SGW,P,3,H927,H,927,14.45.00,16.35.00,N,N,Y,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
3323,2184,Winter 2019,13W,BLDG,366,VO-X,LAB,1293,ACOUSTICS AND LIGHTING,SGW,P,4,H927,H,927,14.45.00,16.35.00,N,N,Y,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
3323,2184,Winter 2019,13W,BLDG,366,VO-X,LAB,1293,ACOUSTICS AND LIGHTING,SGW,P,5,H927,H,927,14.45.00,16.35.00,N,N,Y,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
3323,2184,Winter 2019,13W,BLDG,366,VO-X,LAB,1293,ACOUSTICS AND LIGHTING,SGW,P,6,H927,H,927,14.45.00,16.35.00,N,N,Y,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
3323,2184,Winter 2019,13W,BLDG,366,VO-X,LAB,1293,ACOUSTICS AND LIGHTING,SGW,P,7,H927,H,927,14.45.00,16.35.00,N,N,Y,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
4426,2184,Winter 2019,13W,CIVI,321,V,LEC,1468,ENGINEERING MATERIALS,SGW,P,1,H937,H,937,08.45.00,10.00.00,N,N,Y,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
4438,2184,Winter 2019,13W,CIVI,435,V,LEC,1490,FOUNDATION DESIGN,SGW,P,1,H820,H,820,10.15.00,13.00.00,N,Y,N,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
4445,2184,Winter 2019,13W,CIVI,454,VI-X,LAB,1495,DESIGN OF STEEL STRUCTURES,SGW,P,1,H819,H,819,09.45.00,11.25.00,Y,N,N,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
4445,2184,Winter 2019,13W,CIVI,454,VJ-X,LAB,1496,DESIGN OF STEEL STRUCTURES,SGW,P,1,H819,H,819,09.45.00,11.25.00,Y,N,N,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
4445,2184,Winter 2019,13W,CIVI,454,VK-X,LAB,1493,DESIGN OF STEEL STRUCTURES,SGW,P,1,H819,H,819,11.30.00,13.10.00,Y,N,N,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
4445,2184,Winter 2019,13W,CIVI,454,VL-X,LAB,1494,DESIGN OF STEEL STRUCTURES,SGW,P,1,H819,H,819,11.30.00,13.10.00,Y,N,N,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
4753,2184,Winter 2019,13W,CLAS,341,B,LEC,7009,GRK HIST: ALEX-ROM CONQUEST,SGW,P,1,H820,H,820,16.15.00,17.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
4753,2184,Winter 2019,13W,CLAS,341,B,LEC,7009,GRK HIST: ALEX-ROM CONQUEST,SGW,P,1,H820,H,820,16.15.00,17.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
4715,2184,Winter 2019,13W,CLAS,242,B,LEC,7007,HISTORY OF ROMAN REPUBLIC,SGW,P,1,H820,H,820,08.45.00,10.00.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
4715,2184,Winter 2019,13W,CLAS,242,B,LEC,7007,HISTORY OF ROMAN REPUBLIC,SGW,P,1,H820,H,820,08.45.00,10.00.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5060,2184,Winter 2019,13W,COEN,244,D DA,TUT,4336,PROGRAMMING METHODOLOGY II,SGW,P,1,H831,H,831,16.15.00,17.55.00,N,N,N,Y,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5060,2184,Winter 2019,13W,COEN,244,D DB,TUT,4337,PROGRAMMING METHODOLOGY II,SGW,P,1,H903,H,903,16.15.00,17.55.00,N,N,N,Y,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5060,2184,Winter 2019,13W,COEN,244,D DC,TUT,6108,PROGRAMMING METHODOLOGY II,SGW,P,1,H831,H,831,16.15.00,17.55.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5059,2184,Winter 2019,13W,COEN,243,J JA,TUT,1522,PROGRAMMING METHODOLOGY I,SGW,P,1,H903,H,903,10.15.00,11.55.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5059,2184,Winter 2019,13W,COEN,243,J JB,TUT,1521,PROGRAMMING METHODOLOGY I,SGW,P,1,H831,H,831,10.15.00,11.55.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5059,2184,Winter 2019,13W,COEN,243,J JC,TUT,5537,PROGRAMMING METHODOLOGY I,SGW,P,1,H831,H,831,10.15.00,11.55.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5059,2184,Winter 2019,13W,COEN,243,J JD,TUT,8457,PROGRAMMING METHODOLOGY I,SGW,P,1,H831,H,831,13.15.00,14.55.00,N,Y,N,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5080,2184,Winter 2019,13W,COEN,421,U UI,LAB,1548,EMBEDDED SYSTEMS+SW DESIGN,SGW,P,1,H867,H,867,16.15.00,19.00.00,Y,N,N,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5080,2184,Winter 2019,13W,COEN,421,U UJ,LAB,1550,EMBEDDED SYSTEMS+SW DESIGN,SGW,P,1,H867,H,867,16.15.00,19.00.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5065,2184,Winter 2019,13W,COEN,315,UI-X,LAB,1536,DIGITAL ELECTRONICS,SGW,P,1,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
5065,2184,Winter 2019,13W,COEN,315,UI-X,LAB,1536,DIGITAL ELECTRONICS,SGW,P,2,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
5065,2184,Winter 2019,13W,COEN,315,UI-X,LAB,1536,DIGITAL ELECTRONICS,SGW,P,3,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
5065,2184,Winter 2019,13W,COEN,315,UI-X,LAB,1536,DIGITAL ELECTRONICS,SGW,P,4,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
5065,2184,Winter 2019,13W,COEN,315,UI-X,LAB,1536,DIGITAL ELECTRONICS,SGW,P,5,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
5065,2184,Winter 2019,13W,COEN,315,UI-X,LAB,1536,DIGITAL ELECTRONICS,SGW,P,6,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
5065,2184,Winter 2019,13W,COEN,315,UI-X,LAB,1536,DIGITAL ELECTRONICS,SGW,P,7,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5065,2184,Winter 2019,13W,COEN,315,UJ-X,LAB,1537,DIGITAL ELECTRONICS,SGW,P,1,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
5065,2184,Winter 2019,13W,COEN,315,UJ-X,LAB,1537,DIGITAL ELECTRONICS,SGW,P,2,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
5065,2184,Winter 2019,13W,COEN,315,UJ-X,LAB,1537,DIGITAL ELECTRONICS,SGW,P,3,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
5065,2184,Winter 2019,13W,COEN,315,UJ-X,LAB,1537,DIGITAL ELECTRONICS,SGW,P,4,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
5065,2184,Winter 2019,13W,COEN,315,UJ-X,LAB,1537,DIGITAL ELECTRONICS,SGW,P,5,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
5065,2184,Winter 2019,13W,COEN,315,UJ-X,LAB,1537,DIGITAL ELECTRONICS,SGW,P,6,H859,H,859,11.45.00,14.30.00,N,N,N,Y,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
5065,2184,Winter 2019,13W,COEN,315,UK-X,LAB,6971,DIGITAL ELECTRONICS,SGW,P,1,H859,H,859,11.45.00,14.30.00,N,Y,N,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
5065,2184,Winter 2019,13W,COEN,315,UK-X,LAB,6971,DIGITAL ELECTRONICS,SGW,P,2,H859,H,859,11.45.00,14.30.00,N,Y,N,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
5065,2184,Winter 2019,13W,COEN,315,UK-X,LAB,6971,DIGITAL ELECTRONICS,SGW,P,3,H859,H,859,11.45.00,14.30.00,N,Y,N,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
5065,2184,Winter 2019,13W,COEN,315,UK-X,LAB,6971,DIGITAL ELECTRONICS,SGW,P,4,H859,H,859,11.45.00,14.30.00,N,Y,N,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
5065,2184,Winter 2019,13W,COEN,315,UK-X,LAB,6971,DIGITAL ELECTRONICS,SGW,P,5,H859,H,859,11.45.00,14.30.00,N,Y,N,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
5065,2184,Winter 2019,13W,COEN,315,UK-X,LAB,6971,DIGITAL ELECTRONICS,SGW,P,6,H859,H,859,11.45.00,14.30.00,N,Y,N,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
5065,2184,Winter 2019,13W,COEN,315,UK-X,LAB,6971,DIGITAL ELECTRONICS,SGW,P,7,H859,H,859,11.45.00,14.30.00,N,Y,N,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5060,2184,Winter 2019,13W,COEN,244,W WA,TUT,1525,PROGRAMMING METHODOLOGY II,SGW,P,1,H903,H,903,16.15.00,17.55.00,N,Y,N,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5060,2184,Winter 2019,13W,COEN,244,W WB,TUT,1524,PROGRAMMING METHODOLOGY II,SGW,P,1,H831,H,831,16.15.00,17.55.00,N,Y,N,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5072,2184,Winter 2019,13W,COEN,390,W WB,TUT,6157,COMP. ENG. PROD DESIGN PROJ.,SGW,P,1,H903,H,903,17.45.00,19.35.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5060,2184,Winter 2019,13W,COEN,244,W WC,TUT,6109,PROGRAMMING METHODOLOGY II,SGW,P,1,H907,H,907,16.15.00,17.55.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5064,2184,Winter 2019,13W,COEN,313,WI-X,LAB,4342,DIGITAL SYS. DESIGN II,SGW,P,1,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
5062,2184,Winter 2019,13W,COEN,311,WI-X,LAB,1527,COMP ORGANIZATION + SOFTWARE,SGW,P,1,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
5064,2184,Winter 2019,13W,COEN,313,WI-X,LAB,4342,DIGITAL SYS. DESIGN II,SGW,P,2,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
5062,2184,Winter 2019,13W,COEN,311,WI-X,LAB,1527,COMP ORGANIZATION + SOFTWARE,SGW,P,2,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
5064,2184,Winter 2019,13W,COEN,313,WI-X,LAB,4342,DIGITAL SYS. DESIGN II,SGW,P,3,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
5062,2184,Winter 2019,13W,COEN,311,WI-X,LAB,1527,COMP ORGANIZATION + SOFTWARE,SGW,P,3,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
5062,2184,Winter 2019,13W,COEN,311,WI-X,LAB,1527,COMP ORGANIZATION + SOFTWARE,SGW,P,4,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
5064,2184,Winter 2019,13W,COEN,313,WI-X,LAB,4342,DIGITAL SYS. DESIGN II,SGW,P,4,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
5064,2184,Winter 2019,13W,COEN,313,WI-X,LAB,4342,DIGITAL SYS. DESIGN II,SGW,P,5,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
5062,2184,Winter 2019,13W,COEN,311,WI-X,LAB,1527,COMP ORGANIZATION + SOFTWARE,SGW,P,5,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
5064,2184,Winter 2019,13W,COEN,313,WI-X,LAB,4342,DIGITAL SYS. DESIGN II,SGW,P,6,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
5062,2184,Winter 2019,13W,COEN,311,WI-X,LAB,1527,COMP ORGANIZATION + SOFTWARE,SGW,P,6,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
5062,2184,Winter 2019,13W,COEN,311,WI-X,LAB,1527,COMP ORGANIZATION + SOFTWARE,SGW,P,7,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5064,2184,Winter 2019,13W,COEN,313,WI-X,LAB,4342,DIGITAL SYS. DESIGN II,SGW,P,7,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5064,2184,Winter 2019,13W,COEN,313,WJ-X,LAB,4343,DIGITAL SYS. DESIGN II,SGW,P,1,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
5062,2184,Winter 2019,13W,COEN,311,WJ-X,LAB,1528,COMP ORGANIZATION + SOFTWARE,SGW,P,1,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
5064,2184,Winter 2019,13W,COEN,313,WJ-X,LAB,4343,DIGITAL SYS. DESIGN II,SGW,P,2,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
5062,2184,Winter 2019,13W,COEN,311,WJ-X,LAB,1528,COMP ORGANIZATION + SOFTWARE,SGW,P,2,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
5062,2184,Winter 2019,13W,COEN,311,WJ-X,LAB,1528,COMP ORGANIZATION + SOFTWARE,SGW,P,3,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
5064,2184,Winter 2019,13W,COEN,313,WJ-X,LAB,4343,DIGITAL SYS. DESIGN II,SGW,P,3,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
5062,2184,Winter 2019,13W,COEN,311,WJ-X,LAB,1528,COMP ORGANIZATION + SOFTWARE,SGW,P,4,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
5064,2184,Winter 2019,13W,COEN,313,WJ-X,LAB,4343,DIGITAL SYS. DESIGN II,SGW,P,4,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
5062,2184,Winter 2019,13W,COEN,311,WJ-X,LAB,1528,COMP ORGANIZATION + SOFTWARE,SGW,P,5,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
5064,2184,Winter 2019,13W,COEN,313,WJ-X,LAB,4343,DIGITAL SYS. DESIGN II,SGW,P,5,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
5064,2184,Winter 2019,13W,COEN,313,WJ-X,LAB,4343,DIGITAL SYS. DESIGN II,SGW,P,6,H913,H,913,14.45.00,17.30.00,Y,N,N,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
5062,2184,Winter 2019,13W,COEN,311,WJ-X,LAB,1528,COMP ORGANIZATION + SOFTWARE,SGW,P,6,H813,H,813,08.45.00,11.30.00,Y,N,N,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
5062,2184,Winter 2019,13W,COEN,311,WK-X,LAB,1530,COMP ORGANIZATION + SOFTWARE,SGW,P,1,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
5064,2184,Winter 2019,13W,COEN,313,WK-X,LAB,4344,DIGITAL SYS. DESIGN II,SGW,P,1,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
5064,2184,Winter 2019,13W,COEN,313,WK-X,LAB,4344,DIGITAL SYS. DESIGN II,SGW,P,2,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
5062,2184,Winter 2019,13W,COEN,311,WK-X,LAB,1530,COMP ORGANIZATION + SOFTWARE,SGW,P,2,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
5064,2184,Winter 2019,13W,COEN,313,WK-X,LAB,4344,DIGITAL SYS. DESIGN II,SGW,P,3,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
5062,2184,Winter 2019,13W,COEN,311,WK-X,LAB,1530,COMP ORGANIZATION + SOFTWARE,SGW,P,3,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
5062,2184,Winter 2019,13W,COEN,311,WK-X,LAB,1530,COMP ORGANIZATION + SOFTWARE,SGW,P,4,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
5064,2184,Winter 2019,13W,COEN,313,WK-X,LAB,4344,DIGITAL SYS. DESIGN II,SGW,P,4,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
5064,2184,Winter 2019,13W,COEN,313,WK-X,LAB,4344,DIGITAL SYS. DESIGN II,SGW,P,5,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
5062,2184,Winter 2019,13W,COEN,311,WK-X,LAB,1530,COMP ORGANIZATION + SOFTWARE,SGW,P,5,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
5062,2184,Winter 2019,13W,COEN,311,WK-X,LAB,1530,COMP ORGANIZATION + SOFTWARE,SGW,P,6,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
5064,2184,Winter 2019,13W,COEN,313,WK-X,LAB,4344,DIGITAL SYS. DESIGN II,SGW,P,6,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
5064,2184,Winter 2019,13W,COEN,313,WK-X,LAB,4344,DIGITAL SYS. DESIGN II,SGW,P,7,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5062,2184,Winter 2019,13W,COEN,311,WK-X,LAB,1530,COMP ORGANIZATION + SOFTWARE,SGW,P,7,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
5064,2184,Winter 2019,13W,COEN,313,WL-X,LAB,4875,DIGITAL SYS. DESIGN II,SGW,P,1,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
5062,2184,Winter 2019,13W,COEN,311,WL-X,LAB,1531,COMP ORGANIZATION + SOFTWARE,SGW,P,1,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
5064,2184,Winter 2019,13W,COEN,313,WL-X,LAB,4875,DIGITAL SYS. DESIGN II,SGW,P,2,H913,H,913,13.15.00,16.00.00,N,N,N,N,Y,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
5062,2184,Winter 2019,13W,COEN,311,WL-X,LAB,1531,COMP ORGANIZATION + SOFTWARE,SGW,P,2,H813,H,813,10.15.00,13.00.00,N,N,N,N,Y,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
